tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
NX,2021,1,2021/03/05 11:04:23.110,0.007,0.5,,,,
NX,2021,1,2021/03/05 11:04:23.159,0.007,0.6,,,,
NX,2021,1,2021/03/05 11:04:23.675,0.021,0.0,,,,
NX,2021,1,2021/03/05 11:04:35.374,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:04:35.374,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:04:35.374,0.007,0.5,,,,
NX,2021,1,2021/03/05 11:04:35.376,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:04:35.376,0.007,0.5,,,,
NX,2021,1,2021/03/05 11:04:35.377,0.015,0.0,,,,
NX,2021,1,2021/03/05 11:04:35.414,0.007,0.6,,,,
NX,2021,1,2021/03/05 11:04:40.718,0.021,0.0,,,,
NX,2021,1,2021/03/05 11:04:41.000,,,,,6.0,456.0
NX,2021,1,2021/03/05 11:04:41.602,0.009,0.333,,,,
NX,2021,1,2021/03/05 11:04:41.602,0.01,0.667,,,,
NX,2021,1,2021/03/05 11:04:41.602,0.024,0.0,,,,
NX,2021,1,2021/03/05 11:04:49.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:04:49.392,0.009,0.714,,,,
NX,2021,1,2021/03/05 11:04:49.392,0.15,0.333,,,,
NX,2021,1,2021/03/05 11:04:49.409,0.009,0.75,,,,
NX,2021,1,2021/03/05 11:04:52.692,0.009,0.0,,,,
NX,2021,1,2021/03/05 11:04:52.692,0.009,0.333,,,,
NX,2021,1,2021/03/05 11:04:52.692,0.009,0.5,,,,
NX,2021,1,2021/03/05 11:04:52.695,0.008,0.5,,,,
NX,2021,1,2021/03/05 11:04:52.695,0.008,0.6,,,,
NX,2021,1,2021/03/05 11:04:52.735,0.008,0.667,,,,
NX,2021,1,2021/03/05 11:05:00.000,,,13.0,0.366,,
NX,2021,1,2021/03/05 11:05:00.001,0.008,0.0,,,,
NX,2021,1,2021/03/05 11:05:00.001,0.008,0.333,,,,
NX,2021,1,2021/03/05 11:05:00.001,0.008,0.5,,,,
NX,2021,1,2021/03/05 11:05:00.002,0.025,0.667,,,,
NX,2021,1,2021/03/05 11:05:00.003,0.09,0.333,,,,
NX,2021,1,2021/03/05 11:05:00.008,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:05:00.008,0.007,0.5,,,,
NX,2021,1,2021/03/05 11:05:00.048,0.007,0.6,,,,
NX,2021,1,2021/03/05 11:05:00.510,0.021,0.0,,,,
NX,2021,1,2021/03/05 11:05:03.479,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:05:05.000,,,,,3.0,283.0
NX,2021,1,2021/03/05 11:05:05.791,0.008,-0.667,,,,
NX,2021,1,2021/03/05 11:05:05.791,0.017,-0.667,,,,
NX,2021,1,2021/03/05 11:05:45.791,0.003,0.0,,,,
NX,2021,1,2021/03/05 11:05:46.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:06:00.000,,,39.0,8.35,,
NX,2021,1,2021/03/05 11:06:04.834,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:06:04.834,,,,,,
NX,2021,1,2021/03/05 11:06:16.091,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:06:24.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:06:24.562,0.006,-0.333,,,,
NX,2021,1,2021/03/05 11:06:24.797,0.003,0.0,,,,
NX,2021,1,2021/03/05 11:06:24.798,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:06:24.798,-2.0,1.0,,,,
NX,2021,1,2021/03/05 11:06:24.799,2.0,-1.0,,,,
NX,2021,1,2021/03/05 11:06:24.802,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:06:24.926,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:06:25.446,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:06:26.783,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:06:26.783,,,,,,
NX,2021,1,2021/03/05 11:06:27.281,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:06:27.685,0.007,0.5,,,,
NX,2021,1,2021/03/05 11:06:28.436,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:06:28.436,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:06:28.436,0.006,0.5,,,,
NX,2021,1,2021/03/05 11:06:28.436,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:06:28.438,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:06:28.438,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:06:34.824,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:06:34.828,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:06:34.828,0.006,0.5,,,,
NX,2021,1,2021/03/05 11:06:34.828,0.006,0.6,,,,
NX,2021,1,2021/03/05 11:06:34.831,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:06:34.831,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:06:37.872,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:06:37.872,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:06:37.875,0.005,0.5,,,,
NX,2021,1,2021/03/05 11:06:37.877,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:06:38.484,0.005,0.5,,,,
NX,2021,1,2021/03/05 11:06:42.073,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:06:42.073,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:06:48.294,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:06:48.795,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:06:48.795,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:06:48.795,0.007,0.2,,,,
NX,2021,1,2021/03/05 11:06:56.000,,,,,1.0,10.0
NX,2021,1,2021/03/05 11:06:56.383,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:07:00.000,,,13.0,11.964,,
NX,2021,1,2021/03/05 11:07:05.000,,,,,1.0,7.0
NX,2021,1,2021/03/05 11:07:05.350,,,,,,
NX,2021,1,2021/03/05 11:07:05.353,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:07:05.353,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:07:05.434,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:07:14.362,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:07:14.362,0.007,0.5,,,,
NX,2021,1,2021/03/05 11:07:14.363,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:07:14.363,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:07:20.795,0.004,-0.333,,,,
NX,2021,1,2021/03/05 11:07:20.799,0.004,0.0,,,,
NX,2021,1,2021/03/05 11:07:27.583,0.004,-0.333,,,,
NX,2021,1,2021/03/05 11:07:27.583,0.004,0.0,,,,
NX,2021,1,2021/03/05 11:07:27.583,0.004,-0.333,,,,
NX,2021,1,2021/03/05 11:07:27.583,0.004,0.0,,,,
NX,2021,1,2021/03/05 11:07:28.807,,,,,,
NX,2021,1,2021/03/05 11:08:00.000,,,46.0,3.571,,
NX,2021,1,2021/03/05 11:08:12.000,,,,,2.0,100.0
NX,2021,1,2021/03/05 11:08:12.428,0.012,-0.2,,,,
NX,2021,1,2021/03/05 11:08:12.428,0.015,0.333,,,,
NX,2021,1,2021/03/05 11:08:12.430,0.073,0.0,,,,
NX,2021,1,2021/03/05 11:08:12.688,0.011,-0.6,,,,
NX,2021,1,2021/03/05 11:08:17.000,,,,,3.0,130.0
NX,2021,1,2021/03/05 11:08:17.803,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:08:17.803,0.006,0.5,,,,
NX,2021,1,2021/03/05 11:08:17.804,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:08:17.811,0.006,0.6,,,,
NX,2021,1,2021/03/05 11:08:24.520,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:08:24.520,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:08:24.521,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:08:24.521,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:08:24.526,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:24.526,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:08:24.889,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:24.890,0.073,0.333,,,,
NX,2021,1,2021/03/05 11:08:24.893,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:08:24.894,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:24.894,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:08:25.692,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:25.694,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:08:25.696,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:08:25.696,0.006,0.5,,,,
NX,2021,1,2021/03/05 11:08:25.697,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:25.697,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:08:26.173,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:26.794,0.073,0.333,,,,
NX,2021,1,2021/03/05 11:08:26.794,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:08:26.795,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:31.315,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:31.315,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:08:31.320,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:31.320,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:08:31.364,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:31.367,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:08:37.000,,,,,2.0,236.0
NX,2021,1,2021/03/05 11:08:37.065,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:08:37.065,0.005,-0.5,,,,
NX,2021,1,2021/03/05 11:08:37.081,0.005,-0.5,,,,
NX,2021,1,2021/03/05 11:08:37.081,0.079,0.333,,,,
NX,2021,1,2021/03/05 11:08:37.082,0.005,-0.5,,,,
NX,2021,1,2021/03/05 11:08:45.523,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:08:45.533,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:08:45.536,0.139,0.333,,,,
NX,2021,1,2021/03/05 11:08:46.912,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:08:46.915,0.139,0.333,,,,
NX,2021,1,2021/03/05 11:08:58.013,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:09:00.000,,,39.0,5.514,,
NX,2021,1,2021/03/05 11:09:08.000,,,,,1.0,10.0
NX,2021,1,2021/03/05 11:09:11.000,,,,,32.0,2900.0
NX,2021,1,2021/03/05 11:09:11.375,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:09:11.737,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:09:11.737,0.005,-0.5,,,,
NX,2021,1,2021/03/05 11:09:11.752,0.012,-0.2,,,,
NX,2021,1,2021/03/05 11:09:11.753,0.012,0.333,,,,
NX,2021,1,2021/03/05 11:09:11.798,0.009,0.714,,,,
NX,2021,1,2021/03/05 11:09:11.798,0.009,0.5,,,,
NX,2021,1,2021/03/05 11:09:11.897,0.018,0.333,,,,
NX,2021,1,2021/03/05 11:09:11.932,0.006,-0.2,,,,
NX,2021,1,2021/03/05 11:09:11.993,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:09:11.993,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:09:11.993,0.018,0.333,,,,
NX,2021,1,2021/03/05 11:09:11.994,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:09:11.995,0.02,0.667,,,,
NX,2021,1,2021/03/05 11:09:11.996,0.009,-0.2,,,,
NX,2021,1,2021/03/05 11:09:11.997,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:09:11.997,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:09:12.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:09:12.023,0.007,0.6,,,,
NX,2021,1,2021/03/05 11:09:12.445,0.005,0.2,,,,
NX,2021,1,2021/03/05 11:09:12.499,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:09:12.499,0.005,0.2,,,,
NX,2021,1,2021/03/05 11:09:13.000,,,,,1.0,4.0
NX,2021,1,2021/03/05 11:09:16.000,,,,,5.0,318.0
NX,2021,1,2021/03/05 11:09:16.807,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:09:16.807,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:09:16.807,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:09:16.814,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:09:16.824,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:09:16.894,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:09:16.896,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:09:18.949,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:09:21.443,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:09:21.799,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:09:37.735,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:09:37.758,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:09:44.000,0.003,0.0,,,,
NX,2021,1,2021/03/05 11:09:44.001,0.003,-0.333,,,,
NX,2021,1,2021/03/05 11:09:44.001,,,,,,
NX,2021,1,2021/03/05 11:09:44.119,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:09:44.446,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:09:44.900,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:10:00.000,,,33.0,3.006,,
NX,2021,1,2021/03/05 11:10:05.000,,,,,3.0,214.0
NX,2021,1,2021/03/05 11:10:05.439,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:10:05.439,0.011,0.0,,,,
NX,2021,1,2021/03/05 11:10:13.327,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:10:14.308,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:10:20.000,,,,,5.0,136.0
NX,2021,1,2021/03/05 11:10:20.474,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:10:20.474,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:10:24.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:10:24.003,0.004,0.0,,,,
NX,2021,1,2021/03/05 11:10:24.003,0.004,0.333,,,,
NX,2021,1,2021/03/05 11:10:24.003,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:10:24.003,0.008,0.333,,,,
NX,2021,1,2021/03/05 11:10:24.003,0.015,-0.429,,,,
NX,2021,1,2021/03/05 11:10:24.004,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:10:24.008,0.008,0.0,,,,
NX,2021,1,2021/03/05 11:10:24.120,0.015,-0.429,,,,
NX,2021,1,2021/03/05 11:10:24.122,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:10:24.122,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:10:24.126,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:10:24.126,0.008,-0.333,,,,
NX,2021,1,2021/03/05 11:10:25.570,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:10:29.382,0.008,0.0,,,,
NX,2021,1,2021/03/05 11:10:29.386,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:10:29.386,0.007,0.5,,,,
NX,2021,1,2021/03/05 11:10:29.387,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:10:32.509,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:10:34.000,,,,,2.0,100.0
NX,2021,1,2021/03/05 11:10:34.087,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:10:37.000,,,,,1.0,1.0
NX,2021,1,2021/03/05 11:10:42.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:10:43.000,,,,,1.0,42.0
NX,2021,1,2021/03/05 11:10:48.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:10:48.000,0.002,0.0,,,,
NX,2021,1,2021/03/05 11:10:48.000,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:10:48.000,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:10:48.000,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:10:48.000,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:10:48.000,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:10:48.000,0.007,0.333,,,,
NX,2021,1,2021/03/05 11:10:48.000,2.0,-1.0,,,,
NX,2021,1,2021/03/05 11:10:48.005,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:10:48.072,0.139,0.333,,,,
NX,2021,1,2021/03/05 11:11:00.000,,,14.0,0.311,,
NX,2021,1,2021/03/05 11:11:04.011,0.015,0.0,,,,
NX,2021,1,2021/03/05 11:11:04.017,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:11:04.017,0.139,0.333,,,,
NX,2021,1,2021/03/05 11:11:04.017,0.073,0.0,,,,
NX,2021,1,2021/03/05 11:11:04.018,0.139,0.333,,,,
NX,2021,1,2021/03/05 11:11:04.318,0.008,-0.5,,,,
NX,2021,1,2021/03/05 11:11:10.000,,,,,1.0,104.0
NX,2021,1,2021/03/05 11:11:24.000,,,,,1.0,50.0
NX,2021,1,2021/03/05 11:11:31.002,0.004,0.0,,,,
NX,2021,1,2021/03/05 11:11:31.003,0.139,0.333,,,,
NX,2021,1,2021/03/05 11:11:31.003,0.018,-0.667,,,,
NX,2021,1,2021/03/05 11:11:31.007,0.011,0.714,,,,
NX,2021,1,2021/03/05 11:11:31.357,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:11:31.506,0.005,-0.333,,,,
NX,2021,1,2021/03/05 11:11:31.616,0.006,0.333,,,,
NX,2021,1,2021/03/05 11:11:31.619,0.005,0.333,,,,
NX,2021,1,2021/03/05 11:12:00.000,,,11.0,0.112,,
NX,2021,1,2021/03/05 11:12:13.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:12:30.000,,,,,4.0,400.0
NX,2021,1,2021/03/05 11:12:32.000,,,,,1.0,20.0
NX,2021,1,2021/03/05 11:12:33.000,,,,,1.0,20.0
NX,2021,1,2021/03/05 11:12:34.000,,,,,1.0,10.0
NX,2021,1,2021/03/05 11:12:39.000,,,,,15.0,1497.0
NX,2021,1,2021/03/05 11:12:39.353,0.006,-0.333,,,,
NX,2021,1,2021/03/05 11:12:39.353,0.006,-0.5,,,,
NX,2021,1,2021/03/05 11:12:39.353,0.012,-0.333,,,,
NX,2021,1,2021/03/05 11:12:39.353,0.025,-0.333,,,,
NX,2021,1,2021/03/05 11:12:39.353,0.016,0.667,,,,
NX,2021,1,2021/03/05 11:12:39.402,0.004,-0.429,,,,
NX,2021,1,2021/03/05 11:12:39.403,0.012,-0.2,,,,
NX,2021,1,2021/03/05 11:12:39.603,0.009,-0.2,,,,
NX,2021,1,2021/03/05 11:12:39.603,0.01,0.0,,,,
NX,2021,1,2021/03/05 11:12:39.616,0.009,-0.6,,,,
NX,2021,1,2021/03/05 11:12:39.786,0.009,-0.6,,,,
NX,2021,1,2021/03/05 11:13:00.000,,,2.0,0.007,,
NX,2021,1,2021/03/05 11:13:18.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:13:18.314,0.008,-0.5,,,,
NX,2021,1,2021/03/05 11:13:19.000,,,,,1.0,4.0
NX,2021,1,2021/03/05 11:13:20.000,,,,,2.0,200.0
NX,2021,1,2021/03/05 11:13:29.000,,,,,1.0,100.0
NX,2021,1,2021/03/05 11:13:38.675,0.008,-0.333,,,,
NX,2021,1,2021/03/05 11:14:00.000,,,3.0,0.049,,
NX,2021,1,2021/03/05 11:14:22.250,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:14:22.250,0.008,-0.333,,,,
NX,2021,1,2021/03/05 11:14:22.323,0.006,-0.333,,,,
NX,2021,1,2021/03/05 11:15:00.000,,,22.0,5.251,,
NX,2021,1,2021/03/05 11:15:05.000,,,,,2.0,200.0
NX,2021,1,2021/03/05 11:15:06.000,,,,,2.0,100.0
NX,2021,1,2021/03/05 11:15:07.000,,,,,5.0,417.0
NX,2021,1,2021/03/05 11:15:07.531,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:15:07.536,0.005,0.0,,,,
NX,2021,1,2021/03/05 11:15:07.558,0.023,-0.667,,,,
NX,2021,1,2021/03/05 11:15:07.597,0.009,0.0,,,,
NX,2021,1,2021/03/05 11:15:11.000,,,,,3.0,152.0
NX,2021,1,2021/03/05 11:15:11.035,0.009,0.333,,,,
NX,2021,1,2021/03/05 11:15:11.040,0.009,0.0,,,,
NX,2021,1,2021/03/05 11:15:11.045,0.008,0.0,,,,
NX,2021,1,2021/03/05 11:15:11.045,0.008,0.333,,,,
NX,2021,1,2021/03/05 11:15:14.934,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:15:15.320,0.007,-0.333,,,,
NX,2021,1,2021/03/05 11:15:20.894,0.007,0.0,,,,
NX,2021,1,2021/03/05 11:15:21.658,-2.0,1.0,,,,
NX,2021,1,2021/03/05 11:15:50.000,,,,,2.0,200.0
NX,2021,1,2021/03/05 11:15:50.717,0.004,0.0,,,,
NX,2021,1,2021/03/05 11:15:50.717,0.004,-0.333,,,,
NX,2021,1,2021/03/05 11:15:50.717,0.004,0.0,,,,
NX,2021,1,2021/03/05 11:15:50.717,0.006,0.0,,,,
NX,2021,1,2021/03/05 11:15:50.717,0.008,0.0,,,,
NX,2021,1,2021/03/05 11:15:50.718,2.0,-1.0,,,,
NX,2021,1,2021/03/05 11:15:50.718,-2.0,1.0,,,,
NX,2021,1,2021/03/05 11:15:51.155,0.008,0.333,,,,
NX,2021,1,2021/03/05 11:15:51.155,0.008,0.0,,,,
NX,2021,1,2021/03/05 11:15:51.155,0.008,0.0,,,,
NX,2021,1,2021/03/05 11:16:00.000,,,14.0,6.666,,
NX,2021,1,2021/03/05 11:16:03.657,0.008,0.0,,,,
NX,2021,1,2021/03/05 11:16:05.000,,,,,1.0,104.0
