tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
SMPL,2021,2,2021/04/07 09:29:15.000,,,,,2.0,100.0
SMPL,2021,2,2021/04/07 09:29:15.699,0.058,0.0,,,,
SMPL,2021,2,2021/04/07 09:29:15.729,0.114,0.0,,,,
SMPL,2021,2,2021/04/07 09:29:54.108,0.04,0.333,,,,
SMPL,2021,2,2021/04/07 09:29:54.133,0.06,0.333,,,,
SMPL,2021,2,2021/04/07 09:29:54.152,0.076,0.333,,,,
SMPL,2021,2,2021/04/07 09:29:54.184,0.025,0.0,,,,
SMPL,2021,2,2021/04/07 09:30:00.000,,,7.0,6.468,6.0,8392.0
SMPL,2021,2,2021/04/07 09:30:00.210,0.075,0.0,,,,
SMPL,2021,2,2021/04/07 09:30:00.210,0.015,0.333,,,,
SMPL,2021,2,2021/04/07 09:30:00.517,0.242,0.0,,,,
SMPL,2021,2,2021/04/07 09:30:00.862,0.011,0.0,,,,
SMPL,2021,2,2021/04/07 09:30:01.000,,,,,3.0,963.0
SMPL,2021,2,2021/04/07 09:30:03.000,,,,,1.0,1.0
SMPL,2021,2,2021/04/07 09:30:12.334,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:30:23.000,,,,,2.0,1163.0
SMPL,2021,2,2021/04/07 09:30:33.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:30:36.000,,,,,3.0,194.0
SMPL,2021,2,2021/04/07 09:30:38.000,,,,,1.0,50.0
SMPL,2021,2,2021/04/07 09:30:43.000,,,,,1.0,7.0
SMPL,2021,2,2021/04/07 09:30:44.000,,,,,2.0,100.0
SMPL,2021,2,2021/04/07 09:30:44.257,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:30:49.076,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:31:00.000,,,94.0,7.796,,
SMPL,2021,2,2021/04/07 09:31:01.000,,,,,8.0,527.0
SMPL,2021,2,2021/04/07 09:31:01.023,0.004,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:01.023,0.014,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:01.023,0.027,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:01.023,-2.0,1.0,,,,
SMPL,2021,2,2021/04/07 09:31:01.053,0.042,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:01.776,0.002,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:01.776,0.01,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:01.776,0.151,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:01.776,0.014,0.333,,,,
SMPL,2021,2,2021/04/07 09:31:01.777,0.017,0.333,,,,
SMPL,2021,2,2021/04/07 09:31:01.777,0.014,0.333,,,,
SMPL,2021,2,2021/04/07 09:31:01.781,0.017,0.333,,,,
