tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
CPA,2021,1,2021/05/06 11:05:08.068,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:05:08.068,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:05:08.068,0.069,0.0,,,,
CPA,2021,1,2021/05/06 11:05:08.068,0.069,0.0,,,,
CPA,2021,1,2021/05/06 11:05:11.000,,,,,2.0,100.0
CPA,2021,1,2021/05/06 11:05:11.052,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:05:12.000,,,,,4.0,211.0
CPA,2021,1,2021/05/06 11:05:12.188,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:05:12.189,0.01,0.0,,,,
CPA,2021,1,2021/05/06 11:05:12.189,0.003,0.333,,,,
CPA,2021,1,2021/05/06 11:05:12.189,0.004,0.5,,,,
CPA,2021,1,2021/05/06 11:05:12.190,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:05:12.193,0.004,0.5,,,,
CPA,2021,1,2021/05/06 11:05:12.219,0.009,0.0,,,,
CPA,2021,1,2021/05/06 11:05:14.415,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:05:14.415,0.003,0.333,,,,
CPA,2021,1,2021/05/06 11:05:14.415,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:05:14.416,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:05:15.000,,,,,1.0,3.0
CPA,2021,1,2021/05/06 11:05:15.790,0.004,0.333,,,,
CPA,2021,1,2021/05/06 11:05:15.790,0.004,0.0,,,,
CPA,2021,1,2021/05/06 11:05:16.888,0.004,0.333,,,,
CPA,2021,1,2021/05/06 11:05:22.000,,,,,2.0,200.0
CPA,2021,1,2021/05/06 11:05:28.000,,,,,1.0,100.0
CPA,2021,1,2021/05/06 11:05:28.528,0.004,0.0,,,,
CPA,2021,1,2021/05/06 11:05:28.531,0.004,0.333,,,,
CPA,2021,1,2021/05/06 11:05:41.831,0.004,0.333,,,,
CPA,2021,1,2021/05/06 11:05:42.532,0.004,0.0,,,,
CPA,2021,1,2021/05/06 11:05:54.782,0.004,-0.2,,,,
CPA,2021,1,2021/05/06 11:06:00.000,,,32.0,27.396,,
CPA,2021,1,2021/05/06 11:06:07.328,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:09.000,,,,,1.0,100.0
CPA,2021,1,2021/05/06 11:06:20.000,,,,,1.0,2.0
CPA,2021,1,2021/05/06 11:06:20.437,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:20.438,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:20.442,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:39.000,,,,,1.0,100.0
CPA,2021,1,2021/05/06 11:06:53.640,0.039,0.0,,,,
CPA,2021,1,2021/05/06 11:06:53.641,0.069,0.0,,,,
CPA,2021,1,2021/05/06 11:06:53.754,2.0,-1.0,,,,
CPA,2021,1,2021/05/06 11:06:54.000,,,,,1.0,100.0
CPA,2021,1,2021/05/06 11:06:54.044,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:06:54.045,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:06:54.101,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:06:54.101,0.069,0.0,,,,
CPA,2021,1,2021/05/06 11:06:55.000,,,,,6.0,214.0
CPA,2021,1,2021/05/06 11:06:55.006,0.004,0.0,,,,
CPA,2021,1,2021/05/06 11:06:55.006,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:55.006,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:55.006,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:55.006,,,,,,
CPA,2021,1,2021/05/06 11:06:55.224,0.001,-0.333,,,,
CPA,2021,1,2021/05/06 11:06:55.228,0.001,0.0,,,,
CPA,2021,1,2021/05/06 11:06:55.481,0.001,0.0,,,,
CPA,2021,1,2021/05/06 11:06:55.492,0.003,0.333,,,,
CPA,2021,1,2021/05/06 11:06:55.921,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:06:56.000,,,,,6.0,271.0
CPA,2021,1,2021/05/06 11:06:56.053,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:56.053,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:56.053,0.002,0.333,,,,
CPA,2021,1,2021/05/06 11:06:56.054,0.002,0.333,,,,
CPA,2021,1,2021/05/06 11:06:56.054,0.005,0.333,,,,
CPA,2021,1,2021/05/06 11:06:56.054,0.009,0.333,,,,
CPA,2021,1,2021/05/06 11:06:56.054,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:56.054,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:56.055,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:59.979,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:06:59.998,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:07:00.000,,,36.0,32.256,,
CPA,2021,1,2021/05/06 11:07:02.185,0.008,0.0,,,,
CPA,2021,1,2021/05/06 11:07:24.598,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:07:34.343,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:07:35.000,,,,,5.0,400.0
CPA,2021,1,2021/05/06 11:07:41.000,,,,,18.0,1063.0
CPA,2021,1,2021/05/06 11:07:41.396,0.002,-0.333,,,,
CPA,2021,1,2021/05/06 11:07:41.528,0.002,-0.5,,,,
CPA,2021,1,2021/05/06 11:07:41.528,0.007,0.0,,,,
CPA,2021,1,2021/05/06 11:07:41.528,0.006,-0.333,,,,
CPA,2021,1,2021/05/06 11:07:41.528,0.006,-0.5,,,,
CPA,2021,1,2021/05/06 11:07:41.528,0.002,-0.333,,,,
CPA,2021,1,2021/05/06 11:07:41.528,0.002,-0.5,,,,
CPA,2021,1,2021/05/06 11:07:41.528,0.006,-0.5,,,,
CPA,2021,1,2021/05/06 11:07:41.528,0.035,0.0,,,,
CPA,2021,1,2021/05/06 11:07:41.529,0.003,-0.5,,,,
CPA,2021,1,2021/05/06 11:07:41.529,0.035,0.0,,,,
CPA,2021,1,2021/05/06 11:07:41.529,0.035,0.0,,,,
CPA,2021,1,2021/05/06 11:07:42.654,,,,,,
CPA,2021,1,2021/05/06 11:07:45.000,,,,,3.0,169.0
CPA,2021,1,2021/05/06 11:07:45.214,2.0,-1.0,,,,
CPA,2021,1,2021/05/06 11:07:45.214,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:07:45.214,,,,,,
CPA,2021,1,2021/05/06 11:07:45.214,0.007,-0.333,,,,
CPA,2021,1,2021/05/06 11:07:45.214,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:07:45.214,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:07:45.214,0.007,0.0,,,,
CPA,2021,1,2021/05/06 11:07:45.215,0.007,-0.333,,,,
CPA,2021,1,2021/05/06 11:07:45.215,0.007,-0.5,,,,
CPA,2021,1,2021/05/06 11:07:45.215,0.007,-0.333,,,,
CPA,2021,1,2021/05/06 11:07:45.215,0.007,0.0,,,,
CPA,2021,1,2021/05/06 11:07:45.216,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:07:45.216,,,,,,
CPA,2021,1,2021/05/06 11:07:45.216,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:07:45.216,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:07:45.220,0.004,0.0,,,,
CPA,2021,1,2021/05/06 11:07:45.719,0.007,0.333,,,,
CPA,2021,1,2021/05/06 11:07:46.293,0.005,0.333,,,,
CPA,2021,1,2021/05/06 11:07:46.297,0.005,0.333,,,,
CPA,2021,1,2021/05/06 11:07:46.297,0.005,0.0,,,,
CPA,2021,1,2021/05/06 11:07:49.335,0.003,-0.5,,,,
CPA,2021,1,2021/05/06 11:07:51.246,0.003,-0.333,,,,
CPA,2021,1,2021/05/06 11:07:57.000,,,,,1.0,108.0
CPA,2021,1,2021/05/06 11:08:00.000,,,29.0,26.672,,
CPA,2021,1,2021/05/06 11:08:00.419,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:08:04.087,0.007,0.0,,,,
CPA,2021,1,2021/05/06 11:08:04.088,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:08:04.088,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:08:07.754,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:08:12.000,,,,,1.0,1.0
CPA,2021,1,2021/05/06 11:08:12.023,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:08:12.023,0.007,0.0,,,,
CPA,2021,1,2021/05/06 11:08:12.023,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:08:12.024,0.007,0.333,,,,
CPA,2021,1,2021/05/06 11:08:12.024,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:08:12.024,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:08:12.053,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:08:12.054,2.0,-1.0,,,,
CPA,2021,1,2021/05/06 11:08:12.497,0.007,0.0,,,,
CPA,2021,1,2021/05/06 11:08:12.497,0.003,0.0,,,,
CPA,2021,1,2021/05/06 11:08:12.497,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:08:12.497,0.007,0.0,,,,
CPA,2021,1,2021/05/06 11:08:12.497,0.007,-0.333,,,,
CPA,2021,1,2021/05/06 11:08:12.497,0.007,-0.5,,,,
CPA,2021,1,2021/05/06 11:08:12.497,0.007,-0.333,,,,
CPA,2021,1,2021/05/06 11:08:12.497,0.007,0.0,,,,
CPA,2021,1,2021/05/06 11:08:12.498,0.007,-0.333,,,,
CPA,2021,1,2021/05/06 11:08:12.760,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:08:12.760,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:08:45.154,2.0,-1.0,,,,
CPA,2021,1,2021/05/06 11:08:45.154,0.008,0.0,,,,
CPA,2021,1,2021/05/06 11:08:45.155,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:08:45.155,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:08:45.156,0.038,0.0,,,,
CPA,2021,1,2021/05/06 11:09:00.000,,,97.0,13.191,1.0,100.0
CPA,2021,1,2021/05/06 11:09:14.000,,,,,1.0,1.0
CPA,2021,1,2021/05/06 11:09:14.020,0.007,0.0,,,,
CPA,2021,1,2021/05/06 11:09:14.020,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:09:14.020,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:09:29.000,,,,,1.0,100.0
CPA,2021,1,2021/05/06 11:09:29.335,-2.0,1.0,,,,
CPA,2021,1,2021/05/06 11:09:29.336,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:32.000,,,,,1.0,100.0
CPA,2021,1,2021/05/06 11:09:32.726,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.261,0.002,0.6,,,,
CPA,2021,1,2021/05/06 11:09:36.263,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.304,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.304,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.327,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.327,0.008,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.328,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.328,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.482,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.495,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.495,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.496,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.496,0.008,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.497,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.497,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.498,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.508,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.508,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.529,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.529,0.008,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.530,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.530,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.541,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.552,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.552,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.593,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.593,0.008,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.594,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.594,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.646,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.647,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.648,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.697,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.697,0.008,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.698,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.698,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:36.797,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.808,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:36.809,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:37.028,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:37.029,0.008,0.0,,,,
CPA,2021,1,2021/05/06 11:09:37.030,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:37.030,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:37.781,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:37.782,0.002,0.0,,,,
CPA,2021,1,2021/05/06 11:09:37.783,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:38.000,,,,,2.0,132.0
CPA,2021,1,2021/05/06 11:09:38.456,0.038,0.0,,,,
CPA,2021,1,2021/05/06 11:09:39.000,,,,,1.0,100.0
CPA,2021,1,2021/05/06 11:09:42.000,,,,,10.0,1500.0
CPA,2021,1,2021/05/06 11:09:42.338,0.051,0.0,,,,
CPA,2021,1,2021/05/06 11:09:42.338,0.051,0.0,,,,
CPA,2021,1,2021/05/06 11:09:42.544,0.008,0.0,,,,
CPA,2021,1,2021/05/06 11:09:43.000,,,,,2.0,200.0
CPA,2021,1,2021/05/06 11:09:45.000,,,,,12.0,1503.0
CPA,2021,1,2021/05/06 11:09:45.339,0.008,0.333,,,,
CPA,2021,1,2021/05/06 11:09:45.462,0.051,0.0,,,,
CPA,2021,1,2021/05/06 11:09:45.463,0.1,0.0,,,,
CPA,2021,1,2021/05/06 11:09:45.463,0.002,-0.333,,,,
CPA,2021,1,2021/05/06 11:09:45.463,0.003,-0.333,,,,
CPA,2021,1,2021/05/06 11:09:45.463,0.006,0.0,,,,
CPA,2021,1,2021/05/06 11:09:45.463,0.007,-0.2,,,,
CPA,2021,1,2021/05/06 11:09:45.463,0.002,-0.6,,,,
CPA,2021,1,2021/05/06 11:09:45.464,0.007,0.333,,,,
CPA,2021,1,2021/05/06 11:09:45.464,0.038,0.0,,,,
CPA,2021,1,2021/05/06 11:09:45.464,0.038,-0.6,,,,
CPA,2021,1,2021/05/06 11:09:45.464,0.006,0.0,,,,
CPA,2021,1,2021/05/06 11:09:45.464,0.006,-0.6,,,,
CPA,2021,1,2021/05/06 11:09:45.465,0.003,-0.2,,,,
