tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
TDG,2021,2,2021/05/11 11:46:13.693,0.069,0.0,,,,
TDG,2021,2,2021/05/11 11:46:23.000,,,,,56.0,1019.0
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.0,,,,
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.333,,,,
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.5,,,,
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.333,,,,
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.5,,,,
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.6,,,,
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.667,,,,
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.714,,,,
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.667,,,,
TDG,2021,2,2021/05/11 11:46:23.162,0.048,0.714,,,,
TDG,2021,2,2021/05/11 11:46:23.185,0.048,0.6,,,,
TDG,2021,2,2021/05/11 11:46:23.196,0.007,0.0,,,,
TDG,2021,2,2021/05/11 11:46:23.196,0.004,0.0,,,,
TDG,2021,2,2021/05/11 11:46:23.197,-2.0,1.0,,,,
TDG,2021,2,2021/05/11 11:46:23.197,0.006,0.0,,,,
TDG,2021,2,2021/05/11 11:46:23.198,-2.0,1.0,,,,
TDG,2021,2,2021/05/11 11:46:23.199,,,,,,
TDG,2021,2,2021/05/11 11:46:23.199,-2.0,1.0,,,,
TDG,2021,2,2021/05/11 11:46:23.291,0.003,0.0,,,,
TDG,2021,2,2021/05/11 11:46:23.327,0.069,0.0,,,,
TDG,2021,2,2021/05/11 11:46:23.452,0.039,0.0,,,,
TDG,2021,2,2021/05/11 11:46:23.452,-2.0,1.0,,,,
TDG,2021,2,2021/05/11 11:46:23.453,0.005,0.5,,,,
TDG,2021,2,2021/05/11 11:46:23.453,-2.0,1.0,,,,
TDG,2021,2,2021/05/11 11:46:23.454,-2.0,1.0,,,,
TDG,2021,2,2021/05/11 11:46:23.481,0.052,0.333,,,,
TDG,2021,2,2021/05/11 11:46:23.482,0.086,0.333,,,,
TDG,2021,2,2021/05/11 11:46:23.484,0.006,0.0,,,,
TDG,2021,2,2021/05/11 11:46:42.462,0.005,0.333,,,,
TDG,2021,2,2021/05/11 11:46:44.000,,,,,8.0,100.0
TDG,2021,2,2021/05/11 11:46:44.578,0.006,0.0,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.006,0.0,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.005,0.0,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.005,0.0,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.046,0.0,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.046,0.333,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.046,0.0,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.046,0.333,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.046,0.5,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.006,0.0,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.037,0.0,,,,
TDG,2021,2,2021/05/11 11:46:44.578,-2.0,1.0,,,,
TDG,2021,2,2021/05/11 11:46:44.578,0.004,0.5,,,,
TDG,2021,2,2021/05/11 11:46:44.624,0.046,0.333,,,,
TDG,2021,2,2021/05/11 11:46:44.628,0.006,0.0,,,,
TDG,2021,2,2021/05/11 11:46:44.628,0.006,0.0,,,,
TDG,2021,2,2021/05/11 11:46:46.000,,,,,1.0,1.0
TDG,2021,2,2021/05/11 11:46:46.513,0.004,0.0,,,,
TDG,2021,2,2021/05/11 11:46:46.642,0.028,0.0,,,,
TDG,2021,2,2021/05/11 11:46:46.664,0.069,0.0,,,,
TDG,2021,2,2021/05/11 11:46:46.963,0.004,0.0,,,,
TDG,2021,2,2021/05/11 11:46:47.000,,,,,2.0,250.0
TDG,2021,2,2021/05/11 11:46:47.778,0.045,0.0,,,,
TDG,2021,2,2021/05/11 11:46:47.800,0.028,0.0,,,,
TDG,2021,2,2021/05/11 11:46:47.800,0.069,0.0,,,,
TDG,2021,2,2021/05/11 11:46:49.796,-2.0,1.0,,,,
TDG,2021,2,2021/05/11 11:46:50.000,,,,,1.0,1.0
TDG,2021,2,2021/05/11 11:46:50.507,0.004,0.0,,,,
TDG,2021,2,2021/05/11 11:46:50.543,0.069,0.0,,,,
TDG,2021,2,2021/05/11 11:46:53.000,,,,,1.0,1.0
TDG,2021,2,2021/05/11 11:46:53.013,0.004,0.0,,,,
TDG,2021,2,2021/05/11 11:46:53.044,0.069,0.0,,,,
TDG,2021,2,2021/05/11 11:46:53.045,-2.0,1.0,,,,
TDG,2021,2,2021/05/11 11:46:53.154,0.004,0.333,,,,
TDG,2021,2,2021/05/11 11:46:53.213,0.004,0.333,,,,
TDG,2021,2,2021/05/11 11:46:53.240,0.038,0.0,,,,
TDG,2021,2,2021/05/11 11:47:00.000,,,13.0,209.07,,
