tic,year,quarter,ts_min,Timestamp_ET,Timestamp_UTC,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,trade_count,trade_volume,trade_vwap,timestamp_et_full
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:27.010523,2021-01-20 15:09:27.010523,0.001,0.0,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:27.010523-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:27.010528,2021-01-20 15:09:27.010528,0.006,-0.6,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:27.010528-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:27.030466,2021-01-20 15:09:27.030466,0.002,0.0,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:27.030466-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:27.189249,2021-01-20 15:09:27.189249,0.002,0.0,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:27.189249-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:27.189474,2021-01-20 15:09:27.189474,0.002,0.0,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:27.189474-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:28.009890,2021-01-20 15:09:28.009890,0.007,0.0,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:28.009890-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:28.024780,2021-01-20 15:09:28.024780,0.002,0.0,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:28.024780-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:28.415203,2021-01-20 15:09:28.415203,0.002,0.0,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:28.415203-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:28.415650,2021-01-20 15:09:28.415650,0.002,0.333,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:28.415650-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:31.191059,2021-01-20 15:09:31.191059,0.002,0.0,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:31.191059-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:31.676934,2021-01-20 15:09:31.676934,0.002,-0.333,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:31.676934-05:00
TRV,2021,4,2021-01-20 10:09:00,2021-01-20 10:09:33.628569,2021-01-20 15:09:33.628569,0.0,0.0,232,41.268,89.0,8849.0,143.9633240140129,2021-01-20 10:09:33.628569-05:00
