tic,year,quarter,ts_min,Timestamp_ET,Timestamp_UTC,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,trade_count,trade_volume,trade_vwap
RFIL,2021,2,2021-06-14 16:43:00,2021-06-14 16:43:48.916296,2021-06-14 20:43:48.916296,0.013,0.0,9,0.03,9.0,621.0,8.7
RFIL,2021,2,2021-06-14 16:43:00,2021-06-14 16:43:48.916403,2021-06-14 20:43:48.916403,0.009,-0.25,9,0.03,9.0,621.0,8.7
RFIL,2021,2,2021-06-14 16:43:00,2021-06-14 16:43:59.803260,2021-06-14 20:43:59.803260,0.017,-0.935,9,0.03,9.0,621.0,8.7
RFIL,2021,2,2021-06-14 16:44:00,2021-06-14 16:44:02.425097,2021-06-14 20:44:02.425097,0.015,-0.667,2,0.039,17.0,1563.0,8.590626999360204
RFIL,2021,2,2021-06-14 16:44:00,2021-06-14 16:44:04.178223,2021-06-14 20:44:04.178223,0.035,-0.875,2,0.039,17.0,1563.0,8.590626999360204
RFIL,2021,2,2021-06-14 16:45:00,2021-06-14 16:45:45.170173,2021-06-14 20:45:45.170173,0.02,0.333,7,0.114,23.0,7563.0,8.481459738199128
RFIL,2021,2,2021-06-14 16:45:00,2021-06-14 16:45:45.170284,2021-06-14 20:45:45.170284,0.023,-0.364,7,0.114,23.0,7563.0,8.481459738199128
RFIL,2021,2,2021-06-14 16:45:00,2021-06-14 16:45:45.172349,2021-06-14 20:45:45.172349,0.029,-0.429,7,0.114,23.0,7563.0,8.481459738199128
RFIL,2021,2,2021-06-14 16:45:00,2021-06-14 16:45:45.176794,2021-06-14 20:45:45.176794,0.056,-0.667,7,0.114,23.0,7563.0,8.481459738199128
RFIL,2021,2,2021-06-14 16:45:00,2021-06-14 16:45:45.177315,2021-06-14 20:45:45.177315,0.041,0.0,7,0.114,23.0,7563.0,8.481459738199128
RFIL,2021,2,2021-06-14 16:45:00,2021-06-14 16:45:45.177437,2021-06-14 20:45:45.177437,0.029,-0.5,7,0.114,23.0,7563.0,8.481459738199128
RFIL,2021,2,2021-06-14 16:45:00,2021-06-14 16:45:59.865696,2021-06-14 20:45:59.865696,0.12,-0.765,7,0.114,23.0,7563.0,8.481459738199128
RFIL,2021,2,2021-06-14 16:46:00,2021-06-14 16:46:17.486600,2021-06-14 20:46:17.486600,0.048,-0.6,6,0.161,5.0,510.0,8.454117647058824
RFIL,2021,2,2021-06-14 16:46:00,2021-06-14 16:46:30.753929,2021-06-14 20:46:30.753929,0.029,-0.429,6,0.161,5.0,510.0,8.454117647058824
RFIL,2021,2,2021-06-14 16:46:00,2021-06-14 16:46:37.942783,2021-06-14 20:46:37.942783,0.029,-0.111,6,0.161,5.0,510.0,8.454117647058824
RFIL,2021,2,2021-06-14 16:46:00,2021-06-14 16:46:44.175234,2021-06-14 20:46:44.175234,0.036,-0.667,6,0.161,5.0,510.0,8.454117647058824
RFIL,2021,2,2021-06-14 16:46:00,2021-06-14 16:46:54.003745,2021-06-14 20:46:54.003745,0.036,-0.8,6,0.161,5.0,510.0,8.454117647058824
RFIL,2021,2,2021-06-14 16:46:00,2021-06-14 16:46:57.987077,2021-06-14 20:46:57.987077,0.029,-0.154,6,0.161,5.0,510.0,8.454117647058824
RFIL,2021,2,2021-06-14 16:47:00,2021-06-14 16:47:06.897292,2021-06-14 20:47:06.897292,0.029,-0.2,7,0.131,12.0,1139.0,8.474187884108868
RFIL,2021,2,2021-06-14 16:47:00,2021-06-14 16:47:06.969768,2021-06-14 20:47:06.969768,0.028,-0.875,7,0.131,12.0,1139.0,8.474187884108868
RFIL,2021,2,2021-06-14 16:47:00,2021-06-14 16:47:16.816316,2021-06-14 20:47:16.816316,0.029,-0.2,7,0.131,12.0,1139.0,8.474187884108868
RFIL,2021,2,2021-06-14 16:47:00,2021-06-14 16:47:16.817500,2021-06-14 20:47:16.817500,0.029,-0.364,7,0.131,12.0,1139.0,8.474187884108868
RFIL,2021,2,2021-06-14 16:47:00,2021-06-14 16:47:16.820166,2021-06-14 20:47:16.820166,0.029,-0.429,7,0.131,12.0,1139.0,8.474187884108868
RFIL,2021,2,2021-06-14 16:47:00,2021-06-14 16:47:23.368545,2021-06-14 20:47:23.368545,0.036,-0.6,7,0.131,12.0,1139.0,8.474187884108868
RFIL,2021,2,2021-06-14 16:47:00,2021-06-14 16:47:25.949132,2021-06-14 20:47:25.949132,0.028,-0.875,7,0.131,12.0,1139.0,8.474187884108868
RFIL,2021,2,2021-06-14 16:48:00,2021-06-14 16:48:14.264499,2021-06-14 20:48:14.264499,0.029,-0.364,1,,4.0,75.0,8.466400000000002
RFIL,2021,2,2021-06-14 16:49:00,2021-06-14 16:49:15.600439,2021-06-14 20:49:15.600439,0.029,-0.2,2,0.0,,,
RFIL,2021,2,2021-06-14 16:49:00,2021-06-14 16:49:21.384817,2021-06-14 20:49:21.384817,0.029,-0.364,2,0.0,,,
RFIL,2021,2,2021-06-14 16:50:00,2021-06-14 16:50:36.953967,2021-06-14 20:50:36.953967,0.005,0.5,8,0.076,4.0,708.0,8.491073446327684
RFIL,2021,2,2021-06-14 16:50:00,2021-06-14 16:50:42.025409,2021-06-14 20:50:42.025409,0.006,0.75,8,0.076,4.0,708.0,8.491073446327684
RFIL,2021,2,2021-06-14 16:50:00,2021-06-14 16:50:42.100066,2021-06-14 20:50:42.100066,0.004,0.5,8,0.076,4.0,708.0,8.491073446327684
RFIL,2021,2,2021-06-14 16:50:00,2021-06-14 16:50:44.592380,2021-06-14 20:50:44.592380,0.058,-0.935,8,0.076,4.0,708.0,8.491073446327684
RFIL,2021,2,2021-06-14 16:50:00,2021-06-14 16:50:44.592441,2021-06-14 20:50:44.592441,0.024,-0.6,8,0.076,4.0,708.0,8.491073446327684
RFIL,2021,2,2021-06-14 16:50:00,2021-06-14 16:50:45.446852,2021-06-14 20:50:45.446852,0.006,0.75,8,0.076,4.0,708.0,8.491073446327684
RFIL,2021,2,2021-06-14 16:50:00,2021-06-14 16:50:45.517604,2021-06-14 20:50:45.517604,0.002,0.333,8,0.076,4.0,708.0,8.491073446327684
RFIL,2021,2,2021-06-14 16:50:00,2021-06-14 16:50:49.619846,2021-06-14 20:50:49.619846,0.006,0.75,8,0.076,4.0,708.0,8.491073446327684
RFIL,2021,2,2021-06-14 16:52:00,2021-06-14 16:52:16.039755,2021-06-14 20:52:16.039755,0.006,0.0,7,0.089,6.0,970.0,8.49958762886598
RFIL,2021,2,2021-06-14 16:52:00,2021-06-14 16:52:27.458385,2021-06-14 20:52:27.458385,0.006,0.75,7,0.089,6.0,970.0,8.49958762886598
RFIL,2021,2,2021-06-14 16:52:00,2021-06-14 16:52:30.496995,2021-06-14 20:52:30.496995,0.002,0.714,7,0.089,6.0,970.0,8.49958762886598
RFIL,2021,2,2021-06-14 16:52:00,2021-06-14 16:52:34.010834,2021-06-14 20:52:34.010834,0.002,0.667,7,0.089,6.0,970.0,8.49958762886598
RFIL,2021,2,2021-06-14 16:52:00,2021-06-14 16:52:40.049413,2021-06-14 20:52:40.049413,0.058,-0.935,7,0.089,6.0,970.0,8.49958762886598
RFIL,2021,2,2021-06-14 16:52:00,2021-06-14 16:52:40.049469,2021-06-14 20:52:40.049469,0.024,-0.333,7,0.089,6.0,970.0,8.49958762886598
RFIL,2021,2,2021-06-14 16:52:00,2021-06-14 16:52:41.665079,2021-06-14 20:52:41.665079,0.058,-0.935,7,0.089,6.0,970.0,8.49958762886598
RFIL,2021,2,2021-06-14 16:54:00,2021-06-14 16:54:25.155531,2021-06-14 20:54:25.155531,0.017,0.0,2,2.867,9.0,781.0,8.472368758002562
RFIL,2021,2,2021-06-14 16:54:00,2021-06-14 16:54:26.279625,2021-06-14 20:54:26.279625,-2.0,1.0,2,2.867,9.0,781.0,8.472368758002562
RFIL,2021,2,2021-06-14 16:55:00,2021-06-14 16:55:27.253661,2021-06-14 20:55:27.253661,2.0,-1.0,6,5.29,7.0,5000.0,8.328436
RFIL,2021,2,2021-06-14 16:55:00,2021-06-14 16:55:27.254664,2021-06-14 20:55:27.254664,2.0,-1.0,6,5.29,7.0,5000.0,8.328436
RFIL,2021,2,2021-06-14 16:55:00,2021-06-14 16:55:27.254771,2021-06-14 20:55:27.254771,0.025,0.333,6,5.29,7.0,5000.0,8.328436
RFIL,2021,2,2021-06-14 16:55:00,2021-06-14 16:55:36.711085,2021-06-14 20:55:36.711085,,,6,5.29,7.0,5000.0,8.328436
RFIL,2021,2,2021-06-14 16:55:00,2021-06-14 16:55:40.339250,2021-06-14 20:55:40.339250,0.293,0.0,6,5.29,7.0,5000.0,8.328436
RFIL,2021,2,2021-06-14 16:55:00,2021-06-14 16:55:45.313585,2021-06-14 20:55:45.313585,0.021,-0.429,6,5.29,7.0,5000.0,8.328436
RFIL,2021,2,2021-06-14 16:56:00,2021-06-14 16:56:34.627298,2021-06-14 20:56:34.627298,0.017,-0.333,2,0.014,,,
RFIL,2021,2,2021-06-14 16:56:00,2021-06-14 16:56:52.898738,2021-06-14 20:56:52.898738,0.017,-0.111,2,0.014,,,
RFIL,2021,2,2021-06-14 16:57:00,2021-06-14 16:57:10.676414,2021-06-14 20:57:10.676414,0.011,-0.818,5,0.021,3.0,200.0,8.375
RFIL,2021,2,2021-06-14 16:57:00,2021-06-14 16:57:24.273897,2021-06-14 20:57:24.273897,0.017,-0.111,5,0.021,3.0,200.0,8.375
RFIL,2021,2,2021-06-14 16:57:00,2021-06-14 16:57:24.275072,2021-06-14 20:57:24.275072,0.017,-0.176,5,0.021,3.0,200.0,8.375
RFIL,2021,2,2021-06-14 16:57:00,2021-06-14 16:57:40.248665,2021-06-14 20:57:40.248665,0.017,0.091,5,0.021,3.0,200.0,8.375
RFIL,2021,2,2021-06-14 16:57:00,2021-06-14 16:57:43.373247,2021-06-14 20:57:43.373247,0.011,-0.333,5,0.021,3.0,200.0,8.375
RFIL,2021,2,2021-06-14 16:58:00,2021-06-14 16:58:15.673778,2021-06-14 20:58:15.673778,0.009,-0.429,14,3.209,18.0,4439.0,8.337057895922506
RFIL,2021,2,2021-06-14 16:58:00,2021-06-14 16:58:26.215168,2021-06-14 20:58:26.215168,0.529,0.0,14,3.209,18.0,4439.0,8.337057895922506
RFIL,2021,2,2021-06-14 16:58:00,2021-06-14 16:58:44.952827,2021-06-14 20:58:44.952827,0.017,0.0,14,3.209,18.0,4439.0,8.337057895922506
RFIL,2021,2,2021-06-14 16:58:00,2021-06-14 16:58:44.952844,2021-06-14 20:58:44.952844,2.0,-1.0,14,3.209,18.0,4439.0,8.337057895922506
RFIL,2021,2,2021-06-14 16:58:00,2021-06-14 16:58:44.952934,2021-06-14 20:58:44.952934,0.025,0.333,14,3.209,18.0,4439.0,8.337057895922506
RFIL,2021,2,2021-06-14 16:58:00,2021-06-14 16:58:44.953580,2021-06-14 20:58:44.953580,0.08,0.6,14,3.209,18.0,4439.0,8.337057895922506
RFIL,2021,2,2021-06-14 16:58:00,2021-06-14 16:58:44.953607,2021-06-14 20:58:44.953607,0.076,0.6,14,3.209,18.0,4439.0,8.337057895922506
