tic,year,quarter,ts_min,Timestamp_ET,Timestamp_UTC,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,trade_count,trade_volume,trade_vwap
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:53.640322,2021-12-10 16:42:53.640322,0.018,0.0,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:53.640403,2021-12-10 16:42:53.640403,0.023,0.0,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:53.640551,2021-12-10 16:42:53.640551,0.034,0.333,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:53.640569,2021-12-10 16:42:53.640569,0.012,0.0,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:53.667741,2021-12-10 16:42:53.667741,0.236,0.0,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:53.667786,2021-12-10 16:42:53.667786,0.552,0.0,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:53.668251,2021-12-10 16:42:53.668251,,,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:53.695905,2021-12-10 16:42:53.695905,0.012,0.0,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:54.787060,2021-12-10 16:42:54.787060,0.236,0.0,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:54.821094,2021-12-10 16:42:54.821094,0.552,0.0,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:42:00,2021-12-10 11:42:54.821559,2021-12-10 16:42:54.821559,,,12,51.904,14.0,1026.0,100.11957115009747
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:11.206330,2021-12-10 16:43:11.206330,0.02,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.565779,2021-12-10 16:43:19.565779,0.007,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.565849,2021-12-10 16:43:19.565849,0.012,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.565911,2021-12-10 16:43:19.565911,0.236,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.566215,2021-12-10 16:43:19.566215,0.007,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.566266,2021-12-10 16:43:19.566266,0.027,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.566703,2021-12-10 16:43:19.566703,-2.0,1.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.567164,2021-12-10 16:43:19.567164,-2.0,1.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.591850,2021-12-10 16:43:19.591850,0.337,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.591896,2021-12-10 16:43:19.591896,0.552,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.593018,2021-12-10 16:43:19.593018,-2.0,1.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.593465,2021-12-10 16:43:19.593465,0.016,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.699069,2021-12-10 16:43:19.699069,0.024,0.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.699253,2021-12-10 16:43:19.699253,-2.0,1.0,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.699923,2021-12-10 16:43:19.699923,0.015,-0.333,26,38.391,9.0,341.0,100.48228739002933
JOUT,2021,4,2021-12-10 11:43:00,2021-12-10 11:43:19.702132,2021-12-10 16:43:19.702132,0.015,0.0,26,38.391,9.0,341.0,100.48228739002933
