tic,year,quarter,ts_min,Timestamp_ET,Timestamp_UTC,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,trade_count,trade_volume,trade_vwap
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:29.769323,2021-01-08 17:00:29.769323,0.075,0.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:30.770105,2021-01-08 17:00:30.770105,0.01,0.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:30.770124,2021-01-08 17:00:30.770124,0.01,0.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:42.712724,2021-01-08 17:00:42.712724,0.141,0.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:45.709840,2021-01-08 17:00:45.709840,0.01,0.333,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:45.756382,2021-01-08 17:00:45.756382,2.0,-1.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:45.756385,2021-01-08 17:00:45.756385,,,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:45.757798,2021-01-08 17:00:45.757798,0.018,-0.333,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:45.810341,2021-01-08 17:00:45.810341,0.016,0.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:52.990619,2021-01-08 17:00:52.990619,0.015,0.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:53.633746,2021-01-08 17:00:53.633746,0.014,0.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:54.647713,2021-01-08 17:00:54.647713,0.075,0.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:00:00,2021-01-08 12:00:56.916916,2021-01-08 17:00:56.916916,0.141,0.0,28,44.461,4.0,145.0,99.46937931034482
PSMT,2021,1,2021-01-08 12:01:00,2021-01-08 12:01:16.198464,2021-01-08 17:01:16.198464,-2.0,1.0,2,70.682,,,
PSMT,2021,1,2021-01-08 12:01:00,2021-01-08 12:01:51.192063,2021-01-08 17:01:51.192063,0.015,0.0,2,70.682,,,
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:16.357984,2021-01-08 17:03:16.357984,0.016,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:16.362120,2021-01-08 17:03:16.362120,,,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:40.836678,2021-01-08 17:03:40.836678,0.197,-0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:40.836681,2021-01-08 17:03:40.836681,0.197,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:40.836681,2021-01-08 17:03:40.836681,0.197,0.2,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:40.837209,2021-01-08 17:03:40.837209,0.009,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:40.837233,2021-01-08 17:03:40.837233,0.195,-0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:40.860052,2021-01-08 17:03:40.860052,,,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:40.912573,2021-01-08 17:03:40.912573,0.014,-0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:40.913095,2021-01-08 17:03:40.913095,,,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:40.987249,2021-01-08 17:03:40.987249,0.455,-0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:41.621275,2021-01-08 17:03:41.621275,0.014,0.818,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:54.016903,2021-01-08 17:03:54.016903,0.006,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.838483,2021-01-08 17:03:55.838483,0.194,-0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.838486,2021-01-08 17:03:55.838486,0.194,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.839701,2021-01-08 17:03:55.839701,0.194,-0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.839703,2021-01-08 17:03:55.839703,0.455,-0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.839988,2021-01-08 17:03:55.839988,0.011,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.840022,2021-01-08 17:03:55.840022,0.005,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.840068,2021-01-08 17:03:55.840068,0.006,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.840392,2021-01-08 17:03:55.840392,0.009,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.840505,2021-01-08 17:03:55.840505,0.009,-0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.871717,2021-01-08 17:03:55.871717,2.0,-1.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.872501,2021-01-08 17:03:55.872501,0.014,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.874356,2021-01-08 17:03:55.874356,0.006,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.874421,2021-01-08 17:03:55.874421,0.006,0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:55.874452,2021-01-08 17:03:55.874452,0.006,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:56.289665,2021-01-08 17:03:56.289665,0.011,0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:56.294925,2021-01-08 17:03:56.294925,0.011,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:56.295233,2021-01-08 17:03:56.295233,0.009,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:56.419533,2021-01-08 17:03:56.419533,0.011,0.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:56.419605,2021-01-08 17:03:56.419605,0.011,0.333,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:56.421161,2021-01-08 17:03:56.421161,-2.0,1.0,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:56.467931,2021-01-08 17:03:56.467931,,,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:56.819975,2021-01-08 17:03:56.819975,0.011,0.5,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:03:00,2021-01-08 12:03:56.820013,2021-01-08 17:03:56.820013,0.011,0.6,36,48.926,20.0,331.0,99.39163141993957
PSMT,2021,1,2021-01-08 12:04:00,2021-01-08 12:04:00.854102,2021-01-08 17:04:00.854102,0.009,-0.333,3,28.332,1.0,62.0,99.49
PSMT,2021,1,2021-01-08 12:04:00,2021-01-08 12:04:04.945110,2021-01-08 17:04:04.945110,-2.0,1.0,3,28.332,1.0,62.0,99.49
PSMT,2021,1,2021-01-08 12:04:00,2021-01-08 12:04:04.971248,2021-01-08 17:04:04.971248,,,3,28.332,1.0,62.0,99.49
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:04.828254,2021-01-08 17:05:04.828254,-2.0,1.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:04.864432,2021-01-08 17:05:04.864432,,,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:42.762824,2021-01-08 17:05:42.762824,0.009,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:42.762950,2021-01-08 17:05:42.762950,0.013,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:42.763042,2021-01-08 17:05:42.763042,0.014,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:42.763076,2021-01-08 17:05:42.763076,0.013,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:42.763255,2021-01-08 17:05:42.763255,-2.0,1.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:42.763331,2021-01-08 17:05:42.763331,0.009,0.333,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:42.799242,2021-01-08 17:05:42.799242,2.0,-1.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:42.799245,2021-01-08 17:05:42.799245,,,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:43.063331,2021-01-08 17:05:43.063331,0.011,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:43.065508,2021-01-08 17:05:43.065508,0.011,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:44.513440,2021-01-08 17:05:44.513440,0.011,0.333,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:44.514447,2021-01-08 17:05:44.514447,0.011,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:44.517942,2021-01-08 17:05:44.517942,0.011,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:44.518015,2021-01-08 17:05:44.518015,0.011,0.333,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:47.571080,2021-01-08 17:05:47.571080,0.011,0.5,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:47.571120,2021-01-08 17:05:47.571120,0.011,0.6,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:47.572142,2021-01-08 17:05:47.572142,0.011,0.5,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:47.575533,2021-01-08 17:05:47.575533,0.011,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:47.575862,2021-01-08 17:05:47.575862,0.017,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:50.098050,2021-01-08 17:05:50.098050,0.011,0.333,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:50.098083,2021-01-08 17:05:50.098083,0.011,0.5,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:50.098765,2021-01-08 17:05:50.098765,0.011,0.333,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:50.102166,2021-01-08 17:05:50.102166,0.01,0.0,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:50.102226,2021-01-08 17:05:50.102226,0.01,0.333,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:53.191405,2021-01-08 17:05:53.191405,0.01,0.5,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:05:00,2021-01-08 12:05:53.191443,2021-01-08 17:05:53.191443,0.01,0.6,28,35.59,2.0,46.0,99.49521739130434
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:04.930715,2021-01-08 17:06:04.930715,0.009,0.333,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:04.963980,2021-01-08 17:06:04.963980,2.0,-1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:04.963983,2021-01-08 17:06:04.963983,,,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:05.441493,2021-01-08 17:06:05.441493,0.013,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:07.589873,2021-01-08 17:06:07.589873,0.01,0.333,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:07.589910,2021-01-08 17:06:07.589910,0.01,0.5,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:07.590633,2021-01-08 17:06:07.590633,0.009,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:07.590889,2021-01-08 17:06:07.590889,0.01,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:09.560113,2021-01-08 17:06:09.560113,0.008,0.333,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:09.567026,2021-01-08 17:06:09.567026,0.01,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:09.591639,2021-01-08 17:06:09.591639,,,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:09.652991,2021-01-08 17:06:09.652991,0.015,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:10.912869,2021-01-08 17:06:10.912869,0.01,0.333,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:10.915903,2021-01-08 17:06:10.915903,0.01,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:10.919509,2021-01-08 17:06:10.919509,0.01,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:10.919574,2021-01-08 17:06:10.919574,0.01,0.333,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:10.919612,2021-01-08 17:06:10.919612,0.01,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:10.924241,2021-01-08 17:06:10.924241,0.01,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:45.565847,2021-01-08 17:06:45.565847,0.008,0.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:46.933321,2021-01-08 17:06:46.933321,0.008,0.333,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:46.958474,2021-01-08 17:06:46.958474,2.0,-1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:46.958478,2021-01-08 17:06:46.958478,,,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:47.933520,2021-01-08 17:06:47.933520,-2.0,1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:47.953639,2021-01-08 17:06:47.953639,2.0,-1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:47.953643,2021-01-08 17:06:47.953643,,,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:48.933630,2021-01-08 17:06:48.933630,-2.0,1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:48.959403,2021-01-08 17:06:48.959403,2.0,-1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:48.959406,2021-01-08 17:06:48.959406,,,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:49.933745,2021-01-08 17:06:49.933745,-2.0,1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:49.979132,2021-01-08 17:06:49.979132,2.0,-1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:49.979134,2021-01-08 17:06:49.979134,,,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:53.934433,2021-01-08 17:06:53.934433,0.008,0.333,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:53.964916,2021-01-08 17:06:53.964916,2.0,-1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:53.964919,2021-01-08 17:06:53.964919,,,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:55.936677,2021-01-08 17:06:55.936677,0.008,0.333,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:55.961948,2021-01-08 17:06:55.961948,2.0,-1.0,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:06:00,2021-01-08 12:06:55.961951,2021-01-08 17:06:55.961951,,,37,48.253,8.0,64.0,99.50234375
PSMT,2021,1,2021-01-08 12:08:00,2021-01-08 12:08:04.823445,2021-01-08 17:08:04.823445,-2.0,1.0,8,59.519,4.0,99.0,99.4711111111111
PSMT,2021,1,2021-01-08 12:08:00,2021-01-08 12:08:04.858801,2021-01-08 17:08:04.858801,2.0,-1.0,8,59.519,4.0,99.0,99.4711111111111
PSMT,2021,1,2021-01-08 12:08:00,2021-01-08 12:08:04.858803,2021-01-08 17:08:04.858803,,,8,59.519,4.0,99.0,99.4711111111111
PSMT,2021,1,2021-01-08 12:08:00,2021-01-08 12:08:11.292488,2021-01-08 17:08:11.292488,0.008,0.333,8,59.519,4.0,99.0,99.4711111111111
PSMT,2021,1,2021-01-08 12:08:00,2021-01-08 12:08:11.320288,2021-01-08 17:08:11.320288,2.0,-1.0,8,59.519,4.0,99.0,99.4711111111111
PSMT,2021,1,2021-01-08 12:08:00,2021-01-08 12:08:11.320292,2021-01-08 17:08:11.320292,,,8,59.519,4.0,99.0,99.4711111111111
PSMT,2021,1,2021-01-08 12:08:00,2021-01-08 12:08:39.051747,2021-01-08 17:08:39.051747,2.0,-1.0,8,59.519,4.0,99.0,99.4711111111111
PSMT,2021,1,2021-01-08 12:08:00,2021-01-08 12:08:39.079160,2021-01-08 17:08:39.079160,,,8,59.519,4.0,99.0,99.4711111111111
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.581630,2021-01-08 17:09:07.581630,0.009,0.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.582514,2021-01-08 17:09:07.582514,0.009,0.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.585857,2021-01-08 17:09:07.585857,0.014,0.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.586598,2021-01-08 17:09:07.586598,2.0,-1.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.755171,2021-01-08 17:09:07.755171,0.196,-0.333,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.755174,2021-01-08 17:09:07.755174,0.196,0.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.755174,2021-01-08 17:09:07.755174,0.196,0.2,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.755226,2021-01-08 17:09:07.755226,0.194,-0.333,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.755810,2021-01-08 17:09:07.755810,0.009,0.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.793675,2021-01-08 17:09:07.793675,,,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:07.905241,2021-01-08 17:09:07.905241,0.455,-0.333,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:14.501596,2021-01-08 17:09:14.501596,0.011,0.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:15.212155,2021-01-08 17:09:15.212155,-2.0,1.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:15.245304,2021-01-08 17:09:15.245304,2.0,-1.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:15.245307,2021-01-08 17:09:15.245307,,,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:17.070569,2021-01-08 17:09:17.070569,0.011,0.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:30.163286,2021-01-08 17:09:30.163286,-2.0,1.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:30.196507,2021-01-08 17:09:30.196507,2.0,-1.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:30.196509,2021-01-08 17:09:30.196509,,,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:09:00,2021-01-08 12:09:57.996989,2021-01-08 17:09:57.996989,0.01,0.0,20,58.386,9.0,258.0,99.66641124031007
PSMT,2021,1,2021-01-08 12:10:00,2021-01-08 12:10:04.772137,2021-01-08 17:10:04.772137,-2.0,1.0,7,55.386,2.0,142.0,99.5194366197183
PSMT,2021,1,2021-01-08 12:10:00,2021-01-08 12:10:04.773070,2021-01-08 17:10:04.773070,2.0,-1.0,7,55.386,2.0,142.0,99.5194366197183
PSMT,2021,1,2021-01-08 12:10:00,2021-01-08 12:10:04.817590,2021-01-08 17:10:04.817590,,,7,55.386,2.0,142.0,99.5194366197183
